2/16/2023, 6:50:21 PM,	Message: Successfully set desired count to 49. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmLow-671b0da9-b0b7-42af-a574-0a3bf27b12d4 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	90619891-ca29-4e7c-9292-a779605191a4
2/16/2023, 6:19:35 PM,	service stream-loader has reached a steady state.	f8b5f94d-d92b-44dc-b41d-e44507809bc7
2/16/2023, 6:19:26 PM,	service stream-loader has stopped 2 running tasks: task 4b58b685eff14a39892f1b08d695ed70 task f41a388ee4dc441980d8c4eae8bf7865.	f9eb4131-69d7-401e-a39f-13cccfbfa842
2/16/2023, 6:19:22 PM,	Message: Successfully set desired count to 51. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmLow-671b0da9-b0b7-42af-a574-0a3bf27b12d4 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	f2d6e649-1a52-4382-a18e-8c18d14a92eb
2/16/2023, 5:54:49 PM,	service stream-loader has reached a steady state.	84f2b03d-f30d-4ffc-910e-49ab6ddec1b8
2/16/2023, 5:54:39 PM,	service stream-loader has stopped 2 running tasks: task d02db35014e74aac946335d9d7d422ce task cb8901a3ac384cc487f14cc178322f69.	5bd945d0-7c75-43c3-a1b6-775f3d9efed5
2/16/2023, 5:54:21 PM,	Message: Successfully set desired count to 53. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmLow-671b0da9-b0b7-42af-a574-0a3bf27b12d4 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	0e4ed0f2-1a4e-4f4e-8bc3-7d49f37df684
2/16/2023, 5:33:44 PM,	service stream-loader has reached a steady state.	0e26d88a-7efd-4525-8fec-1008133c84e9
2/16/2023, 5:33:34 PM,	service stream-loader has stopped 2 running tasks: task f68ccf6b6e8144cdaa8b14972641ae44 task cc6a88f224174c538aa3ca3ee36ff252.	41638280-aee0-4f7a-bfc8-8382c84b28fa
2/16/2023, 5:33:21 PM,	Message: Successfully set desired count to 55. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmLow-671b0da9-b0b7-42af-a574-0a3bf27b12d4 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	9a1b9b71-645b-40cd-999e-c1c625e2ee4f
2/16/2023, 4:14:38 PM,	service stream-loader has reached a steady state.	09a17b13-4331-4bbe-afa0-9a849ba3555c
2/16/2023, 4:14:29 PM,	service stream-loader has stopped 3 running tasks: task 4561b2e22eab489698f24feed70ae345 task ae46f569a4fd42bea364e203516d3d58 task a6681651012a4dcfb64ea9ceed214ddc.	79a3b3b3-72a2-4ba6-baf4-1cabbfd67cf0
2/16/2023, 4:14:21 PM,	Message: Successfully set desired count to 57. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmLow-671b0da9-b0b7-42af-a574-0a3bf27b12d4 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	606f845e-23fe-43da-ae4c-a25b4ead6534
2/16/2023, 3:33:49 PM,	service stream-loader has reached a steady state.	262e9edb-d538-4c84-8e24-0ac6a56e8e65
2/16/2023, 3:33:40 PM,	service stream-loader has stopped 3 running tasks: task 37dbd56f2e874651ab607eaea6162650 task 31ef078c55df45959846d52f8878f32b task 00a14805932f4150a07d63fdf0d34a2b.	8162bf6c-03cb-4553-be4d-f4c491eb9035
2/16/2023, 3:33:22 PM,	Message: Successfully set desired count to 60. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmLow-671b0da9-b0b7-42af-a574-0a3bf27b12d4 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	5b720885-9ce9-4e96-a69e-fef656b923d7
2/16/2023, 3:12:45 PM,	service stream-loader has reached a steady state.	c2eeba59-60cb-4cfc-99ee-6de43f7e9666
2/16/2023, 3:12:35 PM,	service stream-loader has stopped 3 running tasks: task c2566fcac7da4098b09827cbe3508309 task 773b76bb0b024c339bd778a7531e20ae task 6327cb925a234e59a2053187790317e1.	1af2ef4e-8015-4aca-af66-9a506481dfc2
2/16/2023, 3:12:21 PM,	Message: Successfully set desired count to 63. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmLow-671b0da9-b0b7-42af-a574-0a3bf27b12d4 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	ab71d24d-79f2-48ca-8078-a7b58d007034
2/16/2023, 3:00:16 PM,	service stream-loader has reached a steady state.	0c115f88-82ad-4766-acbe-47a1ae5a0ce4
2/16/2023, 2:56:54 PM,	service stream-loader has started 2 tasks: task f356ac2758c3403eb8bede01a2b8a8e4 task 9a1fcb0f9fc74cd99369cffa38f14f64.	cdf1a5c6-9888-4e73-92c0-9fbc6b33317a
2/16/2023, 2:56:44 PM,	service stream-loader has started 2 tasks: task 62cc53b206eb4c1cb8dc110c0ed4aa63 task 31ef078c55df45959846d52f8878f32b.	97db7df1-db84-4d67-acc4-d32328b26f84
2/16/2023, 2:56:35 PM,	service stream-loader has started 1 tasks: task 499d50d3b0364a088c4fb76fc5ba0052.	3b5b3217-1c76-4858-aaf4-bfaf13215d2a
2/16/2023, 2:56:25 PM,	service stream-loader has started 1 tasks: task a0256fca39284b129ed71c6a3c5efaf0.	78cf1685-b541-43a7-ba89-261bcc78859b
2/16/2023, 2:56:15 PM,	service stream-loader has started 1 tasks: task d02db35014e74aac946335d9d7d422ce.	4444a1d9-fa89-442e-902a-94ec12bb90f1
2/16/2023, 2:56:05 PM,	service stream-loader has started 1 tasks: task d7740cc9d640444db78c7574a3ed32d5.	cd30817e-f8c6-4ce1-9a2a-31bdf108da96
