2/16/2023 3:35:41 PM,	Message: Successfully set desired count to 12. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/redoer-AlarmHigh-6956285e-76c6-4e7e-963d-fbe8b001d0ed in state ALARM triggered policy Ron-100m-35-scaling-policy-redoer	0dc6bd58-8ca7-409d-a9a5-4e9720e5234a
2/16/2023 3:35:19 PM,	service redoer has reached a steady state.	f3d387a3-311f-41a1-b5e6-41b41cff7869
2/16/2023 3:34:03 PM,	service redoer has started 1 tasks: task de622e55e93648c5bf42f96b1816ac5a.	bb1d2f3b-45cd-4761-b9c3-824cccd343e8
2/16/2023 3:33:41 PM,	Message: Successfully set desired count to 11. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/redoer-AlarmHigh-6956285e-76c6-4e7e-963d-fbe8b001d0ed in state ALARM triggered policy Ron-100m-35-scaling-policy-redoer	b72b6f8c-bd81-4269-b407-0e6ae269c113
2/16/2023 3:08:32 PM,	service redoer has reached a steady state.	97f6e1e1-6387-43f3-9813-80c1ab070ea3
2/16/2023 3:06:46 PM,	service redoer has started 2 tasks: task 2924b4b978514ae7ae854fa178f26d07 task 48be07b3372f44e597fc1e36d9bcd387.	2850ec67-03b0-43bf-a19c-7dda485f3b69
2/16/2023 3:06:41 PM,	Message: Successfully set desired count to 10. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/redoer-AlarmHigh-6956285e-76c6-4e7e-963d-fbe8b001d0ed in state ALARM triggered policy Ron-100m-35-scaling-policy-redoer	7f583d6b-1249-4af3-b2bf-ba459cbf258b
2/16/2023 2:56:34 PM,	service redoer has reached a steady state.	bae2e84b-1025-43ea-821a-cc1923c89c12
2/16/2023 2:54:47 PM,	service redoer has started 2 tasks: task 3e6e698a7f5245ee89562742391d3f7b task 61dc1587e62b43b1826eb9e7ada0a974.	51a57f3d-1308-4e59-a34b-b0ee5212b6b8
2/16/2023 2:54:41 PM,	Message: Successfully set desired count to 8. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/redoer-AlarmHigh-6956285e-76c6-4e7e-963d-fbe8b001d0ed in state ALARM triggered policy Ron-100m-35-scaling-policy-redoer	b0f41f6e-aca1-4842-9295-0a34adec2ecb
2/16/2023 2:49:50 PM,	service redoer has reached a steady state.	262187d3-b0d7-4e46-9193-39cf09dfc9ab
2/16/2023 2:47:56 PM,	service redoer has started 6 tasks: task 89f21517238047ea9b332be3c6b1d8f1 task 9e266167f96e4777a8d84eb01bc6dfbb task 89c55861632a46e0aac63f35481d6768 task 2f4791764aea4e9e825ec0b2dec798dd task 37c0833ed1774d408f8c90894b9d4f3a task d34e8a10509e46f98268bb4d5e095418.	0ab6da32-78ed-4508-a3e1-13511456d02b
2/16/2023 2:43:51 PM,	service redoer has reached a steady state.	30ab5cca-95b3-42d4-92eb-1f2fc90c3f91
2/16/2023 2:42:05 PM,	service redoer has started 2 tasks: task bd6c13f85ed24617b2a6d9fbd21247b3 task 8e9b6a44a1f040bc993125be61f6aa12.	393e1fa8-eabf-47de-aef9-47ebfcdfc6e2
2/16/2023 2:41:41 PM,	Message: Successfully set desired count to 6. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/redoer-AlarmHigh-6956285e-76c6-4e7e-963d-fbe8b001d0ed in state ALARM triggered policy Ron-100m-35-scaling-policy-redoer	908a3785-ee8c-44e4-acf7-c18015f9c320
2/16/2023 2:22:35 PM,	service redoer has reached a steady state.	7457eefd-89bb-4974-a4c7-cf0cbf9f16e1
2/16/2023 2:20:49 PM,	service redoer has started 2 tasks: task b8f99331e02546428460d56e9c836087 task c8f12a6594524ed7a1fe237c5c9dce9e.	482abb7f-ae20-479b-8128-20c598f305d9
2/16/2023 2:20:41 PM,	Message: Successfully set desired count to 4. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/redoer-AlarmHigh-6956285e-76c6-4e7e-963d-fbe8b001d0ed in state ALARM triggered policy Ron-100m-35-scaling-policy-redoer	0fa920bc-4b6b-49e1-94bb-d2f3fc93d898
2/16/2023 1:52:59 PM,	service redoer has reached a steady state.	b5826168-1987-4320-9cf6-d16bc034a7e6
2/16/2023 1:52:49 PM,	service redoer has stopped 1 running tasks: task 984240c31905470baad3124fbc549ef2.	b22fe01c-f009-4b55-a3cb-65a79e7f49ff
2/16/2023 1:52:32 PM,	Message: Successfully set desired count to 2. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/redoer-AlarmLow-19d9f8a4-f404-4b94-8fe8-050254f9d25e in state ALARM triggered policy Ron-100m-35-scaling-policy-redoer	552c5747-43e5-4237-9197-28beb7156add
2/16/2023 1:34:30 PM,	service redoer has reached a steady state.	9e697d36-a20a-4964-a127-d94e317c76f8
2/16/2023 1:32:46 PM,	service redoer has started 1 tasks: task 56760d5ed59742338abad7aa566330cb.	ef7d320c-4790-4747-9239-e3a7383569a2
2/16/2023 1:32:41 PM,	Message: Successfully set desired count to 3. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/redoer-AlarmHigh-6956285e-76c6-4e7e-963d-fbe8b001d0ed in state ALARM triggered policy Ron-100m-35-scaling-policy-redoer	edf09e55-2f81-465e-a490-aa077b8d4650
2/16/2023 1:31:43 PM,	service redoer has started 1 tasks: task 741a576d8dde4b6fa071f00d278c836b.	7dcd9f9c-284f-4c71-aecd-d147345f3d17
2/16/2023 1:31:41 PM,	Message: Successfully set desired count to 2. Found it was later changed to 3. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/redoer-AlarmHigh-6956285e-76c6-4e7e-963d-fbe8b001d0ed in state ALARM triggered policy Ron-100m-35-scaling-policy-redoer	c53f4eba-4cd6-4fee-a359-91e5e0e6e8c2
2/16/2023 1:18:24 PM,	service redoer has reached a steady state.	c700f167-6044-4327-b525-7ddd765c4c4d
2/16/2023 1:18:24 PM,	service redoer deployment ecs-svc/2370431577748197964 deployment completed.	0448e30d-14b1-48a0-a926-cdb5effa868e
2/16/2023 1:16:39 PM,	service redoer has started 1 tasks: task 984240c31905470baad3124fbc549ef2.	6ac98569-405a-47df-8ee8-1fb6c0ed5cd8
