2/18/2023, 4:58:46 AM	Message: Successfully set desired count to 16. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-perf-35-cluster/redoer-AlarmLow-46bc3646-da89-445e-b00b-5342f952a3a5 in state ALARM triggered policy Ron-perf-35-scaling-policy-redoer	5389dcdb-cfac-45c7-b375-746894340cfc
2/18/2023, 3:40:59 AM	service redoer has reached a steady state.	ac910ade-e7b8-4c3b-96a0-f09a044c7cd3
2/18/2023, 3:40:50 AM	service redoer has stopped 1 running tasks: task d833a1189d054daea95e022cad974b64.	02b80b85-bc7f-4efa-87ba-8797e87f21d0
2/18/2023, 3:40:46 AM	Message: Successfully set desired count to 17. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-perf-35-cluster/redoer-AlarmLow-46bc3646-da89-445e-b00b-5342f952a3a5 in state ALARM triggered policy Ron-perf-35-scaling-policy-redoer	a767b4ea-b870-4694-82fe-6ce5fcb16926
2/18/2023, 1:19:05 AM	service redoer has reached a steady state.	c4aefc14-7c70-4a88-bcfc-5f0f8f51e0b3
2/18/2023, 1:18:55 AM	service redoer has stopped 1 running tasks: task ef916f3c25874541842728db95d2eaad.	87b3d646-a86c-4bdc-bc28-435998e2a8b9
2/18/2023, 1:18:46 AM	Message: Successfully set desired count to 18. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-perf-35-cluster/redoer-AlarmLow-46bc3646-da89-445e-b00b-5342f952a3a5 in state ALARM triggered policy Ron-perf-35-scaling-policy-redoer	0e994f79-4850-475b-aff9-a4471653bf43
2/18/2023, 12:48:48 AM	service redoer has reached a steady state.	69c24c56-2c13-4011-a408-7f79e449e0ff
2/18/2023, 12:47:32 AM	service redoer has started 1 tasks: task 3da0f6c9a504459f9eab5680ff9acca4.	c437cb3a-e6b2-446e-9257-ed9d40e5ae93
2/18/2023, 12:47:18 AM	Message: Successfully set desired count to 19. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-perf-35-cluster/redoer-AlarmHigh-3c6799f4-6896-415f-b530-20ba4f8cad82 in state ALARM triggered policy Ron-perf-35-scaling-policy-redoer	d5442438-4a87-46f8-b83d-76e773019003
2/18/2023, 12:47:03 AM	service redoer has reached a steady state.	58885831-5649-4fe6-b1de-ce83466d48cd
2/18/2023, 12:45:38 AM	service redoer has started 1 tasks: task ef916f3c25874541842728db95d2eaad.	f36df334-c0c7-43e0-8215-fd777fa669c5
2/18/2023, 12:45:18 AM	Message: Successfully set desired count to 18. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-perf-35-cluster/redoer-AlarmHigh-3c6799f4-6896-415f-b530-20ba4f8cad82 in state ALARM triggered policy Ron-perf-35-scaling-policy-redoer	b4ee6ed3-82f3-4ed0-b49e-a6b9b338f5d2
